Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
subject4, Male, Spatial, 1, mid_r_mid, -27.05, 2.69, 5.94, -16.15, 1.812567, 3.724535, 2.382892, , , 
subject4, Male, Spatial, 2, front_l_mid_mid, -1.78, 2.48, -2.86, 9.12, 1.80856, -3.524212, 0.9444624, , , 
subject4, Male, Spatial, 3, far_l_bottom_mid, -47.44, 1.16, -5.31, -36.54, 1.78889, -4.744432, 0.8457955, , , 
