Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
SONA2, Male, 22, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 3.372975, -4.260809, 1.049271, 1.73, 3.1974118, 1.4674118, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 1.673747, 1.394903, 3.532079, 4.97, 5.309878, 0.339878, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 2.624824, 1.369548, 4.799452, 8.25, 5.9502019, -2.2997981
SONA2, Male, 23, Bucket (1), -51, 4.48, 4.55, -51, 2.979887, 2.586926, 2.470628, 8.25, 4.0794978, -4.1705022, Starfish (1), -1.78, 2.25, 3.09, -1.780001, 1.952707, 1.382226, 1.733458, 1.73, 2.4315734, 0.7015734, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 1.470851, -1.826057, 3.832869, 4.97, 6.1903956, 1.2203956
SONA2, Male, 24, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.51248, 4.248115, 1.948992, 4.97, 4.1899651, -0.7800349, IceCream_01 (1), -51, 4.48, -4.11, -51, 2.421926, -0.9637582, 3.759588, 8.25, 8.1605693, -0.0894307000000012, Case01 (1), -1.78, 0.086, 5.94, -1.780001, 2.33314, 1.597802, 4.889205, 1.73, 7.9839699, 6.2539699
SONA2, Male, 25, Camera_01 (1), -51, 3.02, 5.94, -51, 2.510695, 1.483678, 4.485331, 8.25, 8.8793909, 0.629390899999999, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 1.052382, -1.255414, 1.873123, 4.97, 4.2702679, -0.6997321, Book (1), -1.78, 2.25, 3.09, -1.780001, 2.662841, 2.117721, 1.056297, 1.73, 2.6866049, 0.9566049
SONA2, Male, 26, Ship (1), -1.78, 4.48, 5.94, -1.780001, 1.382063, 1.483673, 5.427344, 1.73, 6.2718851, 4.5418851, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 1.661062, -2.016271, 3.511426, 4.97, 3.7610471, -1.2089529, Alpaca_01 (2), -51, 0.086, 5.94, -51, 2.574092, 2.980037, 3.86678, 8.25, 3.3454106, -4.9045894
SONA2, Male, 27, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 2.447286, -1.001796, 4.403824, 4.97, 5.8221128, 0.8521128, Sunglasses (1), -51, 0.086, 4.55, -51, 1.673744, 1.192015, 3.714431, 8.25, 7.1044383, -1.1455617, CoconutOpen (1), -1.78, 1.16, -5.31, -1.780001, 2.231687, -2.358663, 3.139889, 1.73, 3.5360395, 1.8060395
SONA2, Male, 28, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 0.9001863, -3.068798, 1.321742, 1.73, 2.7981798, 1.0681798, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.38388, -1.699257, 3.740357, 8.25, 5.2627581, -2.9872419, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 2.07954, 1.686564, 4.297019, 4.97, 6.7186849, 1.7486849
SONA2, Male, 29, Camera (1), -1.78, 0.086, -2.86, -1.780001, 1.090398, -1.81338, 1.450595, 1.73, 3.6316356, 1.9016356, Bird_01 (1), -51, 3.36, 5.94, -51, 1.648383, 1.788022, 4.490942, 8.25, 5.3911796, -2.8588204, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 3.322269, 3.297044, 1.705943, 4.97, 4.1586894, -0.8113106
SONA2, Male, 30, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 1.458175, 2.016268, 4.156746, 4.97, 4.3032881, -0.6667119, Bag (1), -51, 4.48, -4.11, -51, 2.650185, -0.9764398, 3.628695, 8.25, 8.9913461, 0.741346099999999, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 1.661042, -3.309736, 2.161422, 1.73, 2.141662, 0.411662
SONA2, Male, 
