Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
SONA1, Female,11, Watergun_02,-51,3.02,-5.3744,-51,1.546929,-5.960078,1.585231,8.25,11.0852683,2.8352683, RugbyBall_01,-1.78,0.086,3.09,-1.780002,2.662841,5.579628,3.583066,1.73,10.1435807,8.4135807, Sheep_01,-27.05,2.69,5.94,-27.05,0.4563788,5.630336,2.254984,4.97,8.7504242,3.7804242
SONA1, Female,12, TeddyBear_01,-27.05,0.086,-4.11,-27.05,0.6085438,-6.31511,2.266177,4.97,7.0551721,2.0851721, Shield_01,-1.78,4.48,3.09,-1.780002,4.793244,4.539789,1.483243,1.73,7.7108246,5.9808246, ToyBlocks_01,-51,3.02,5.94,-51,2.789675,3.931113,2.022048,8.25,13.5500707,5.3000707
SONA1, Female,13, ToyStacker_01,-1.78,4.48,5.94,-1.780002,4.755207,5.173837,0.8140916,1.73,10.1906445,8.4606445, Watergun_03,-51,4.48,3.09,-51,2.738953,-7.228179,10.46404,8.25,10.0627568,1.8127568, ToyTrumpet_01,-27.05,4.48,-5.4,-27.05,4.362111,4.260795,9.661514,4.97,10.7500548,5.7800548
SONA1, Female,14, Bell_01,-1.78,4.48,-4.11,-1.78,-0.2157414,-6.441936,5.242892,1.73,8.3981228,6.6681228, CongaDrum_01,-27.05,0.086,-5.4,-27.05,1.44549,5.427442,10.91246,4.97,13.3259115,8.3559115, FrenchHorn_01,-51,0.086,3.09,-51,0.253471,3.2717,0.2471063,8.25,14.0161044,5.7661044
SONA1, Female,15, Headphones_01,-1.78,0.086,-2.86,-1.78,-0.1142881,-5.554268,2.701703,1.73,8.031934529,6.3019345, Microphone_01,-51,4.48,3.09,-51,2.827712,4.717337,2.319113,8.25,6.9284691,-1.3215309, Maraca_01,-27.05,3.36,-5.31,-27.05,2.929161,-4.197392,1.193112,4.97,5.9509312,0.9809312
SONA1, Female,16, PanFlute_01,-27.05,2.69,-2.86,-27.05,2.282436,-3.499941,0.7587051,4.97,5.4372145,0.4672145, Phonograph_01,-51,0.086,3.09,-51,0.3168784,3.309744,0.3187356,8.25,9.2944932,1.0444932, Radio_01,-1.78,1.16,-5.31,-1.78,0.3041812,-6.606789,1.553734,1.73,6.9416941,5.2116941
SONA1, Female,17, Tuba_01,-51,0.086,-5.41,-51,0.7480245,-5.326027,0.6673288,8.25,7.4364906,-0.8135094, SingleDrum_01,-1.78,0.086,5.94,-1.780002,-0.4313142,7.240836,1.399924,1.73,4.7032548,2.9732548, Tambourine_01,-27.05,2.69,5.94,-27.05,0.2027611,4.565138,2.841937,4.97,8.0320972,3.0620972
SONA1, Female,18, CongaDrum_02,-51,1.16,5.94,-51,1.369402,6.099567,0.26327,8.25,7.6147889,-0.6352111, Casette_01,-27.05,1.16,-5.31,-27.05,0.3422505,-6.365833,1.335477,4.97,5.4376943,0.4676943, Trumpet_01,-1.78,2.48,-2.86,-1.78,0.4436709,-4.552471,2.647847,1.73,7.5031106,5.7731106
SONA1, Female,19, DoubleBass_01,-1.78,2.25,5.94,-1.78,1.44547,-6.048825,12.01579,1.73,7.6468015,5.9168015, Harmonica_01,-51,3.02,3.09,-51,2.6375,4.159372,1.135722,8.25,10.4156679,2.1656679, Gong_01,-27.05,1.16,-5.31,-27.05,0.8621616,4.45101,9.765553,4.97,11.6307296,6.6607296
SONA1, Female,20, Harp_01,-1.78,4.48,4.55,-1.780002,4.641079,5.883972,1.343662,1.73,6.2559155,4.5259155, CongaDrum_03,-51,1.16,-5.31,-51,0.8367929,-6.797025,1.521745,8.25,8.2396609,-0.0103391, Saxophone_01,-27.05,0.086,-4.11,-27.05,0.1013079,-6.632133,2.522179,4.97,8.625462,3.655462
SONA1, Female,21, Avocado_01 (1),-51,4.48,3.09,-51,2.751629,5.833265,3.242341,8.25,10.6890619,2.4390619, RacoonPlush_01 (1),-1.78,4.48,-5.31,-1.78,2.726249,-6.809684,2.30753,1.73,4.7894753,3.0594753, IceCream02 (1),-27.05,1.16,-5.31,-27.05,0.7860794,-5.490849,0.4153586,4.97,6.9742113,2.0042113
SONA1, Female,22, Binocular_01 (1),-1.78,3.36,-5.31,-1.78,1.090398,-8.585021,3.984577,1.73,7.086839,5.356839, BalloonFlower_01 (1),-51,1.16,5.94,-51,2.38388,5.668413,1.253651,8.25,10.8148372,2.5648372, BalloonDog_01 (1),-27.05,0.086,4.55,-27.05,0.9889756,7.063282,2.670572,4.97,9.7285313,4.7585313
SONA1, Female,23, Panda_01 (1),-27.05,0.086,-5.4,-27.05,0.5451467,5.858594,11.26795,4.97,10.3997947,5.4297947, Bucket (1),-51,4.48,4.55,-51,2.802351,5.706456,2.03762,8.25,11.9686393,3.7186393, Starfish (1),-1.78,2.25,3.09,-1.78,4.032388,-7.481777,10.72098,1.73,7.5833738,5.8533738
SONA1, Female,24, BadmintonBall (1),-27.05,4.48,5.94,-27.05,3.04329,6.720898,1.635218,4.97,9.2954405,4.3254405, IceCream_01 (1),-51,4.48,-4.11,-51,1.483531,7.887591,12.36612,8.25,9.5026922,1.2526922, Case01 (1),-1.78,0.086,5.94,-1.78,4.742521,-6.200997,13.00335,1.73,7.8729658,6.1429658
SONA1, Female,25, Book (1),-1.78,2.25,3.09,-1.780002,3.017914,3.943782,1.148318,1.73,3.855469,2.125469, Watermelon (1),-27.05,0.086,-2.86,-27.05,1.293315,-5.123101,2.565002,4.97,7.167397,2.197397, Camera_01 (1),-51,3.02,5.94,-51,2.815036,2.840546,3.106223,8.25,10.9746327,2.7246327
SONA1, Female,26, Alpaca_01 (2),-51,0.086,5.94,-51,1.153819,5.313344,1.238118,8.25,10.0471567,1.7971567, Football_01 (1),-27.05,4.48,-4.11,-27.05,0.1013079,-5.161144,4.503093,4.97,7.263928,2.293928, Ship (1),-1.78,4.48,5.94,-1.780002,3.715362,7.443732,1.686974,1.73,7.0875329,5.3575329
SONA1, Female,27, Sunglasses (1),-51,0.086,4.55,-51,0.02521253,4.412992,0.1498883,8.25,9.5343262,1.2843262, PiggyBank_01 (1),-27.05,3.36,-5.31,-27.05,2.54873,-6.226343,1.223864,4.97,0.4621973,-4.5078027, CoconutOpen (1),-1.78,1.16,-5.31,-1.78,2.307779,-9.916522,4.747362,1.73,3.3920189,1.6620189
SONA1, Female,28, Ship_01 (1),-27.05,2.69,5.94,-27.05,2.637497,-6.644814,12.58492,4.97,4.4148305,-0.5551695, WoodenClock_01 (1),-51,3.36,-5.31,-51,3.322275,-3.61409,1.696329,8.25,10.6220649,2.3720649, Controller_01 (1),-1.78,0.086,-4.11,-1.78,2.47263,-6.289764,3.23224,1.73,4.1291411,2.3991411
SONA1, Female,29, Bird_01 (1),-51,3.36,5.94,-51,3.119378,5.123129,0.8515736,8.25,5.3911345,-2.8588655, WateringCan_01 (1),-27.05,4.48,4.55,-27.05,2.510693,-6.32779,11.05461,4.97,7.377132,2.407132, Camera (1),-1.78,0.086,-2.86,-1.78,4.590356,-5.402097,5.172184,1.73,6.9263089,5.1963089
SONA1, Female,30, SeaHorse_01 (1),-27.05,0.086,5.94,-27.05,1.965411,6.112212,1.887285,4.97,8.3522812,3.3822812, Bag (1),-51,4.48,-4.11,-51,3.05597,-3.740901,1.471086,8.25,9.0210724,0.7710724, Pineapple (1),-1.78,2.48,-5.31,-1.78,2.903784,-6.682874,1.436793,1.73,4.1428381,2.4128381
SONA1, Female, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
