Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot10, Female, 11, Sheep_01, -27.05, 2.69, 5.94, -27.05, 1.382083, 4.99629, 1.612835, 4.97, 2.8238152, -2.1461848, Watergun_02, -51, 3.02, -5.3744, -51, 4.856677, -6.454638, 2.130797, 8.25, 6.1285856, -2.1214144, RugbyBall_01, -1.78, 0.086, 3.09, -1.78, 0.05056238, -4.273489, 7.363575, 1.73, 5.440137, 3.710137
pilot10, Female, 12, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, -0.7863595, -6.543366, 2.585011, 4.97, 3.7890306, -1.1809694, ToyBlocks_01, -51, 3.02, 5.94, -51, 3.86756, 3.931113, 2.180364, 8.25, 5.3131296, -2.9368704, Shield_01, -1.78, 4.48, 3.09, -1.780002, 5.845765, 6.847726, 3.998227, 1.73, 5.518876, 3.788876
pilot10, Female, 13, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 5.503378, 7.02526, 1.491674, 1.73, 3.9981174, 2.2681174, Watergun_03, -51, 4.48, 3.09, -51, 3.360321, 2.89127, 1.137178, 8.25, 6.0160298, -2.2339702, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 1.128465, -4.552459, 3.457038, 4.97, 3.9995886, -0.9704114
pilot10, Female, 14, Bell_01, -1.78, 4.48, -4.11, -1.78, 0.4817173, -8.19191, 5.713865, 1.73, 1.1338602, -0.5961398, FrenchHorn_01, -51, 0.086, 3.09, -51, 0.253471, 3.233658, 0.2206447, 8.25, 4.8784535, -3.3715465, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, -0.443974, -4.514416, 1.032052, 4.97, 2.4460255, -2.5239745
pilot10, Female, 15, Maraca_01, -27.05, 3.36, -5.31, -27.05, 4.564997, -4.97093, 1.251794, 4.97, 2.9738085, -1.9961915, Microphone_01, -51, 4.48, 3.09, -51, 3.499811, 4.463716, 1.687562, 8.25, 3.2630658, -4.9869342, Headphones_01, -1.78, 0.086, -2.86, -1.78, 0.03787708, -6.36585, 3.50618, 1.73, 1.4876801, -0.2423199
pilot10, Female, 16, Radio_01, -1.78, 1.16, -5.31, -1.78, 0.0125165, -5.173839, 1.155534, 1.73, 2.268978, 0.538978, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 1.77519, -2.688361, 0.9307725, 4.97, 2.6062826, -2.3637174, Phonograph_01, -51, 0.086, 3.09, -51, 0.469044, 2.63765, 0.5927417, 8.25, 3.5998346, -4.6501654
pilot10, Female, 17, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 2.802348, 7.088646, 1.154127, 4.97, 1.6642801, -3.3057199, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, -0.8244226, 7.583223, 1.878577, 1.73, 1.7273686, -0.00263140000000006, Tuba_01, -51, 0.086, -5.41, -51, 2.599453, 4.057924, 9.795868, 8.25, 3.9047747, -4.3452253
pilot10, Female, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 1.293315, -5.998086, 0.7008818, 4.97, 2.8632484, -2.1067516, CongaDrum_02, -51, 1.16, 5.94, -51, 0.9889683, 5.478198, 0.492456, 8.25, 3.4695248, -4.7804752, Trumpet_01, -1.78, 2.48, -2.86, -1.78, 1.44547, -8.344083, 5.580808, 1.73, 1.0717616, -0.6582384
pilot10, Female, 19, Gong_01, -27.05, 1.16, -5.31, -27.05, 1.001661, -7.646608, 2.341967, 4.97, 2.8621921, -2.1078079, Harmonica_01, -51, 3.02, 3.09, -51, 1.508893, 7.431073, 4.59656, 8.25, 1.1994979, -7.0505021, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 3.144718, 4.527108, 1.672359, 1.73, 4.6871438, 2.9571438
pilot10, Female, 20, CongaDrum_03, -51, 1.16, -5.31, -51, 2.738953, -5.123131, 1.589973, 8.25, 4.1458722, -4.1041278, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 1.825922, -6.619452, 3.053633, 4.97, 3.5516244, -1.4183756, Harp_01, -1.78, 4.48, 4.55, -1.780002, 3.284207, 6.923812, 2.657989, 1.73, 1.7115783, -0.0184217
pilot10, Female, 21, Avocado_01 (1), -51, 4.48, 3.09, -51, 6.010655, 4.425674, 2.031485, 8.25, 4.3982804, -3.8517196, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 1.787875, -6.010767, 0.9409046, 4.97, 2.4778825, -2.4921175, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 5.731635, -6.835047, 1.972906, 1.73, 2.2416698, 0.5116698
pilot10, Female, 22, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 2.459944, -6.936494, 1.85892, 1.73, 2.0148521, 0.2848521, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, -0.07622766, 5.300633, 0.7679631, 4.97, 3.3257364, -1.6442636, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 2.878443, -3.347789, 9.445425, 8.25, 5.5186504, -2.7313496
pilot10, Female, 23, Bucket (1), -51, 4.48, 4.55, -51, 4.425521, 4.501759, 0.07276832, 8.25, 4.206195, -4.043805, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, -0.443974, -6.31511, 1.057496, 4.97, 3.3584766, -1.6115234, Starfish (1), -1.78, 2.25, 3.09, -1.780002, 2.383862, 3.411181, 0.3479606, 1.73, 4.4787097, 2.7487097
pilot10, Female, 24, IceCream_01 (1), -51, 4.48, -4.11, -51, 5.389287, -6.264423, 2.338448, 8.25, 4.045729, -4.204271, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.499804, 4.527096, 1.719617, 4.97, 4.1110572, -0.8589428, Case01 (1), -1.78, 0.086, 5.94, -1.780002, -0.4059534, 7.215475, 1.367061, 1.73, 1.5183935, -0.2116065
pilot10, Female, 25, Camera_01 (1), -51, 3.02, 5.94, -51, 3.829514, 6.137611, 0.833284, 8.25, 3.3923444, -4.8576556, Book (1), -1.78, 2.25, 3.09, -1.780002, -0.2537782, 6.77164, 4.452345, 1.73, 3.2959903, 1.5659903, Watermelon (1), -27.05, 0.086, -2.86, -27.05, -0.4312887, -2.320614, 0.7473454, 4.97, 3.4711326, -1.4988674
pilot10, Female, 26, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 0.6212291, 2.498144, 7.652299, 4.97, 3.2953881, -1.6746119, Ship (1), -1.78, 4.48, 5.94, -1.780002, 4.729846, 6.365849, 0.4937309, 1.73, 4.3183063, 2.5883063, Alpaca_01 (2), -51, 0.086, 5.94, -51, -0.4947116, 6.264421, 0.6651879, 8.25, 3.2304126, -5.0195874
pilot10, Female, 27, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 4.425508, -4.894844, 1.14353, 4.97, 3.4211592, -1.5488408, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 1.229898, -7.063303, 1.754696, 1.73, 2.4775625, 0.7475625, Sunglasses (1), -51, 0.086, 4.55, -51, 3.05597, 4.51444, 2.970183, 8.25, 3.4688148, -4.7811852
pilot10, Female, 28, Controller_01 (1), -1.78, 0.086, -4.11, -1.780001, 1.014315, -2.143086, 2.174976, 1.73, 1.7082281, -0.0217719000000001, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.269751, -3.538004, 2.080532, 8.25, 4.9417956, -3.3082044, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 2.016133, 5.503528, 0.8028733, 4.97, 3.6937673, -1.2762327
pilot10, Female, 29, Camera (1), -1.78, 0.086, -2.86, -1.78, -0.4313135, -5.18652, 2.38334, 1.73, 2.8477236, 1.1177236, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 4.00704, 5.237227, 0.8342496, 4.97, 0.1607636, -4.8092364, Bird_01 (1), -51, 3.36, 5.94, -51, 1.96541, 5.440154, 1.481462, 8.25, 4.5427123, -3.7072877
pilot10, Female, 30, Bag (1), -51, 4.48, -4.11, -51, 5.820433, -5.148492, 1.695649, 8.25, 3.5192187, -4.7307813, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 0.7480112, -3.461907, 2.532831, 1.73, 2.4471947, 0.7171947, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 2.282436, -3.208279, 9.408259, 4.97, 3.5683832, -1.4016168
pilot10, Female, 
