Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
pilot8, Male, Temporal,1, front_l_bottom_mid,-1.78,1.16,-5.31, , , , ,1.73,2.1447336,0.4147336
pilot8, Male, Temporal,2, far_r_midmid_top,-51,4.48,4.55, , , , ,8.25,5.9674702,-2.2825298
pilot8, Male, Temporal,3, far_l_top_mid,-51,3.36,-5.31, , , , ,8.25,5.4382883,-2.8117117
pilot8, Male, Temporal,4, front_l_mid_bottom,-1.78,0.086,-2.86, , , , ,1.73,3.950885,2.220885
pilot8, Male, Temporal,5, mid_r_midmid_bottom,-27.05,0.086,4.55, , , , ,4.97,4.3032581,-0.6667419
pilot8, Male, Temporal,6, far_l_top,-51,4.48,-5.417, , , , ,8.25,4.6071658,-3.6428342
pilot8, Male, Spatial,1, far_r_mid_mid,-51,3.02,3.09,-51,2.612139,1.749978,1.400717, , , 
pilot8, Male, Spatial,2, front_l_mid_top,-1.78,4.48,-2.86,-1.780001,3.233485,-2.231853,1.395839, , , 
pilot8, Male, Spatial,3, mid_r_bottom_mid,-27.05,1.16,5.94,-27.05,2.776987,2.929296,3.417453, , , 
pilot8, Male, Spatial,4, far_r_top_mid,-51,3.36,5.94,-51,2.231704,1.217376,4.855536, , , 
pilot8, Male, Spatial,5, front_l_bottom_mid,-1.78,1.16,-5.31,-1.78,2.130243,-2.802496,2.68867, , , 
pilot8, Male, Spatial,6, mid_r_mid,-27.05,2.69,5.94,-27.05,2.054179,2.713721,3.288335, , , 
pilot8, Male, Temporal,1, far_r_bottom,-51,0.086,5.94, , , , ,8.25,3.9844967,-4.2655033
pilot8, Male, Temporal,2, mid_r_mid_top,-27.05,4.48,3.09, , , , ,4.97,3.3592817,-1.6107183
pilot8, Male, Temporal,3, front_l_mid_bottom,-1.78,0.086,-2.86, , , , ,1.73,2.8457106,1.1157106
pilot8, Male, Temporal,4, mid_r_mid,-27.05,2.69,5.94, , , , ,4.97,3.7123849,-1.2576151
pilot8, Male, Temporal,5, front_l_midmid_top,-1.78,4.48,-4.11, , , , ,1.73,1.7439179,0.0139179
pilot8, Male, Temporal,6, far_l_mid_top,-51,4.48,-2.86, , , , ,8.25,6.2067493,-2.0432507
pilot8, Male, ,,,,,,,,,,,,
