Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
subject0, Male, Spatial, 1, far_l_bottom_mid, -47.44, 1.16, -5.31, -36.54, 1.788981, -5.855412, 0.8325213, , , 
subject0, Male, Spatial, 2, mid_r_mid, -27.05, 2.69, 5.94, -16.15, 1.81029, 4.434838, 1.743388, , , 
subject0, Male, Spatial, 3, front_l_mid_mid, -1.78, 2.48, -2.86, 9.12, 1.807467, -2.549818, 0.7406169, , , 
