Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
pilot12, Male, Temporal, 5, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 1.6008996, -0.1291004
pilot12, Male, Temporal, 6, far_l_top, -51, 4.48, -5.417, , , , ,8.25, 3.0243499, -5.2256501
pilot12, Male, Spatial, 1, mid_r_bottom_mid, -27.05, 1.16, 5.94, -27.05, 4.222622, 4.298837, 3.474632, , , 
pilot12, Male, Spatial, 2, far_r_mid_mid, -51, 3.02, 3.09, -51, 2.853082, 2.612287, 0.5060345, , , 
pilot12, Male, Spatial, 3, front_l_mid_top, -1.78, 4.48, -2.86, -1.78, 5.528748, -4.628557, 2.056129, , , 
pilot12, Male, Spatial, 4, mid_r_mid, -27.05, 2.69, 5.94, -27.05, 2.624822, 4.286157, 1.655127, , , 
pilot12, Male, Spatial, 5, front_l_bottom_mid, -1.78, 1.16, -5.31, -1.78, 4.501589, -5.123115, 3.346811, , , 
pilot12, Male, Spatial, 6, far_r_top_mid, -51, 3.36, 5.94, -51, 2.371194, 2.320624, 3.752016, , , 
pilot12, Male, Temporal, 1, far_r_bottom, -51, 0.086, 5.94, , , , ,8.25, 3.7917022, -4.4582978
pilot12, Male, Temporal, 2, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 2.9903815, 1.2603815
pilot12, Male, Temporal, 3, mid_r_mid_top, -27.05, 4.48, 3.09, , , , ,4.97, 5.2630342, 0.2930342
pilot12, Male, Temporal, 4, far_l_mid_top, -51, 4.48, -2.86, , , , ,8.25, 2.8954107, -5.3545893
pilot12, Male, Temporal, 5, mid_r_mid, -27.05, 2.69, 5.94, , , , ,4.97, 2.3825612, -2.5874388
pilot12, Male, Temporal, 6, front_l_midmid_top, -1.78, 4.48, -4.11, , , , ,1.73, 3.4541043, 1.7241043
pilot12, Male, 
