Subject, sex, Block, Trial, LocationName, LocationX, LocationY, LocationZ, ResponseX, ResponseY, ResponseZ, SpatialError, GoalTime, ResponseTime, TemporalError
SONA2, Male, Temporal, 3, mid_l_midmid_top, -27.05, 4.48, -4.11, , , , ,4.97, 4.9428668, -0.0271331999999997
SONA2, Male, Temporal, 4, mid_r_mid, -27.05, 2.69, 5.94, , , , ,4.97, 3.1684421, -1.8015579
SONA2, Male, Temporal, 5, far_l_midmid_top, -51, 4.48, -4.11, , , , ,8.25, 8.3665675, 0.1165675
SONA2, Male, Temporal, 6, far_r_bottom_mid, -51, 1.16, 5.94, , , , ,8.25, 8.8301601, 0.580160099999999
SONA2, Male, Spatial, 1, far_l_midmid_bottom, -51, 0.086, -4.11, -51, 1.584975, -2.447437, 2.238536, , , 
SONA2, Male, Spatial, 2, front_l_top_mid, -1.78, 3.36, -5.31, -1.78, 3.880212, -3.943784, 1.461905, , , 
SONA2, Male, Spatial, 3, front_r_bottom_mid, -1.78, 1.16, 5.94, -1.780002, 2.586758, 4.133996, 2.301584, , , 
SONA2, Male, Spatial, 4, mid_l_top, -27.05, 4.48, -5.4, -27.05, 2.066854, 1.128603, 6.96031, , , 
SONA2, Male, Spatial, 5, far_r_mid_top, -51, 4.48, 3.09, -51, 1.737151, 1.356867, 3.244529, , , 
SONA2, Male, Spatial, 6, mid_r_midmid_bottom, -27.05, 0.086, 4.55, -27.05, 1.787875, -1.039839, 5.843174, , , 
SONA2, Male, Temporal, 1, far_l_mid_top, -51, 4.48, -2.86, , , , ,8.25, 8.958247, 0.708247
SONA2, Male, Temporal, 2, far_r_top_mid, -51, 3.36, 5.94, , , , ,8.25, 5.903826, -2.346174
SONA2, Male, Temporal, 3, front_l_mid, -1.78, 2.48, -5.31, , , , ,1.73, 1.7115063, -0.0184937000000001
SONA2, Male, Temporal, 4, front_l_midmid_bottom, -1.78, 0.086, -4.11, , , , ,1.73, 1.1518322, -0.5781678
SONA2, Male, Temporal, 5, front_r_bottom, -1.78, 0.086, 5.94, , , , ,1.73, 3.2936806, 1.5636806
SONA2, Male, Temporal, 6, front_r_mid_bottom, -1.78, 0.086, 3.09, , , , ,1.73, 1.968439, 0.238439
SONA2, Male, Spatial, 1, front_l_top, -1.78, 4.48, -5.31, -1.780001, 2.548712, -1.090565, 4.64042, , , 
SONA2, Male, Spatial, 2, far_l_mid_bottom, -51, 0.086, -2.86, -51, 1.978085, -0.4818797, 3.038987, , , 
SONA2, Male, Spatial, 3, far_r_midmid_top, -51, 4.48, 4.55, -51, 2.865758, 1.623169, 3.342472, , , 
SONA2, Male, Spatial, 4, front_r_mid_bottom, -1.78, 0.086, 3.09, -1.780001, 1.44547, 1.407587, 2.163023, , , 
SONA2, Male, Spatial, 5, mid_l_bottom_mid, -27.05, 1.16, -5.31, -27.05, 1.420129, -1.826057, 3.493641, , , 
SONA2, Male, Spatial, 6, mid_r_bottom, -27.05, 0.086, 5.94, -27.05, 1.699108, 0.6847693, 5.497233, , , 
SONA2, Male, Temporal, 1, far_r_midmid_top, -51, 4.48, 4.55, , , , ,8.25, 5.5050516, -2.7449484
SONA2, Male, Temporal, 2, front_l_bottom_mid, -1.78, 1.16, -5.31, , , , ,1.73, 2.590662, 0.860662
SONA2, Male, Temporal, 3, far_l_top_mid, -51, 3.36, -5.31, , , , ,8.25, 7.2314973, -1.0185027
SONA2, Male, Temporal, 4, far_l_top, -51, 4.48, -5.417, , , , ,8.25, 6.3364444, -1.9135556
SONA2, Male, Temporal, 5, mid_r_midmid_bottom, -27.05, 0.086, 4.55, , , , ,4.97, 6.2701359, 1.3001359
SONA2, Male, Temporal, 6, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 5.902385, 4.172385
SONA2, Male, Spatial, 1, front_l_mid_top, -1.78, 4.48, -2.86, -1.780001, 1.914671, 1.0652, 4.689148, , , 
SONA2, Male, Spatial, 2, mid_r_bottom_mid, -27.05, 1.16, 5.94, -27.05, 1.699108, 1.851416, 4.123974, , , 
SONA2, Male, Spatial, 3, far_r_mid_mid, -51, 3.02, 3.09, -51, 1.876641, 1.128609, 2.270313, , , 
SONA2, Male, Spatial, 4, mid_r_mid, -27.05, 2.69, 5.94, -27.05, 2.688219, 3.309725, 2.630276, , , 
SONA2, Male, Spatial, 5, front_l_bottom_mid, -1.78, 1.16, -5.31, -1.780001, 2.244372, -2.396705, 3.108561, , , 
SONA2, Male, Spatial, 6, far_r_top_mid, -51, 3.36, 5.94, -51, 2.586778, 1.64853, 4.360571, , , 
SONA2, Male, Temporal, 1, far_r_bottom, -51, 0.086, 5.94, , , , ,8.25, 5.6304103, -2.6195897
SONA2, Male, Temporal, 2, front_l_mid_bottom, -1.78, 0.086, -2.86, , , , ,1.73, 1.3589561, -0.3710439
SONA2, Male, Temporal, 3, mid_r_mid_top, -27.05, 4.48, 3.09, , , , ,4.97, 5.3435082, 0.3735082
SONA2, Male, Temporal, 4, far_l_mid_top, -51, 4.48, -2.86, , , , ,8.25, 9.742365, 1.492365
SONA2, Male, Temporal, 5, front_l_midmid_top, -1.78, 4.48, -4.11, , , , ,1.73, 2.1731102, 0.4431102
SONA2, Male, Temporal, 6, mid_r_mid, -27.05, 2.69, 5.94, , , , ,4.97, 7.5505113, 2.5805113
SONA2, Male, 
