Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot1, Male, 11, Sheep_01, -27.05, 2.69, 5.94, -27.05, 2.662858, 2.58691, 3.353199, 4.97, 5.0389766, 0.0689766000000001, Watergun_02, -51, 3.02, -5.3744, -51, 2.650185, -3.423875, 1.985274, 8.25, 4.6104104, -3.6395896, RugbyBall_01, -1.78, 0.086, 3.09, -1.780002, 0.481717, 3.690163, 0.7188798, 1.73, 2.3179835, 0.5879835
pilot1, Male, 12, Shield_01, -1.78, 4.48, 3.09, -1.780002, 4.717161, 4.81877, 1.744962, 1.73, 3.5679142, 1.8379142, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, 2.967207, -4.019859, 2.882617, 4.97, 4.783777, -0.186223, ToyBlocks_01, -51, 3.02, 5.94, -51, 2.523371, 2.25722, 3.716115, 8.25, 6.1131737, -2.1368263
pilot1, Male, 13, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 3.081336, -3.563346, 2.308584, 4.97, 5.0552215, 0.0852215000000003, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 4.22261, 5.795205, 0.2953226, 1.73, 2.8147249, 1.0847249, Watergun_03, -51, 4.48, 3.09, -51, 3.220831, 2.89127, 1.274755, 8.25, 3.9523271, -4.2976729
pilot1, Male, 14, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, 1.077744, -4.29884, 1.481928, 4.97, 3.3109328, -1.6590672, FrenchHorn_01, -51, 0.086, 3.09, -51, 2.561417, 4.336906, 2.771726, 8.25, 3.2430239, -5.0069761, Bell_01, -1.78, 4.48, -4.11, -1.78, 2.307779, -4.133999, 2.172354, 1.73, 2.7034135, 0.9734135
pilot1, Male, 15, Headphones_01, -1.78, 0.086, -2.86, -1.78, 1.191851, -3.626759, 1.34567, 1.73, 5.278652, 3.548652, Maraca_01, -27.05, 3.36, -5.31, -27.05, 2.383879, -3.259003, 2.271431, 4.97, 5.3261863, 0.3561863, Microphone_01, -51, 4.48, 3.09, -51, 3.258868, 3.335106, 1.245488, 8.25, 4.5118147, -3.7381853
pilot1, Male, 16, Phonograph_01, -51, 0.086, 3.09, -51, 3.144738, -5.668415, 9.277161, 8.25, 3.8567268, -4.3932732, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 2.345833, -3.297045, 0.5562912, 4.97, 4.5274247, -0.4425753, Radio_01, -1.78, 1.16, -5.31, -1.780002, 0.481717, 4.451022, 9.78456, 1.73, 3.9664129, 2.2364129
pilot1, Male, 17, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 2.168307, 3.77892, 2.223158, 4.97, 3.9040144, -1.0659856, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, 1.711774, 5.148475, 1.808218, 1.73, 3.6317769, 1.9017769, Tuba_01, -51, 0.086, -5.41, -51, 1.889317, -2.48548, 3.435807, 8.25, 5.4082917, -2.8417083
pilot1, Male, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 1.724469, -3.068789, 2.311201, 4.97, 3.1835952, -1.7864048, Trumpet_01, -1.78, 2.48, -2.86, -1.780001, 1.952707, -2.181129, 0.8595947, 1.73, 3.7925402, 2.0625402, CongaDrum_02, -51, 1.16, 5.94, -51, 1.978085, 4.057924, 2.052187, 8.25, 4.8801734, -3.3698266
pilot1, Male, 19, Harmonica_01, -51, 3.02, 3.09, -51, 2.789675, 2.460116, 0.6706739, 8.25, 5.7445973, -2.5054027, Gong_01, -27.05, 1.16, -5.31, -27.05, 2.054179, -3.525303, 1.996171, 4.97, 5.9999857, 1.0299857, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 2.447268, 4.653917, 1.301124, 1.73, 4.2730702, 2.5430702
pilot1, Male, 20, CongaDrum_03, -51, 1.16, -5.31, -51, 0.5451369, 4.590526, 9.9196, 8.25, 3.5987944, -4.6512056, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 2.117576, -3.233641, 2.212534, 4.97, 3.7270897, -1.2429103, Harp_01, -1.78, 4.48, 4.55, -1.780002, 5.135631, 5.795205, 1.407262, 1.73, 4.5758574, 2.8458574
pilot1, Male, 21, Avocado_01 (1), -51, 4.48, 3.09, -51, 3.72807, 3.614088, 0.9165515, 8.25, 5.7431833, -2.5068167, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 1.876643, -4.29884, 1.239364, 4.97, 4.3346445, -0.6353555, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.780002, 3.601233, 4.095954, 9.446916, 1.73, 4.9271214, 3.1971214
pilot1, Male, 22, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 3.005248, 4.983637, 2.078358, 8.25, 2.9424722, -5.3075278, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 1.673747, 4.539776, 1.58778, 4.97, 6.8001338, 1.8301338, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 2.536037, -5.008986, 0.8772255, 1.73, 2.7188138, 0.9888138
pilot1, Male, 23, Starfish (1), -1.78, 2.25, 3.09, -1.780002, 2.447268, 4.260807, 1.18731, 1.73, 3.6791823, 1.9491823, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 4.78058, 5.820551, 12.16305, 4.97, 4.0902101, -0.8797899, Bucket (1), -51, 4.48, 4.55, -51, 2.6375, 2.675693, 2.628276, 8.25, 4.7812846, -3.4687154
pilot1, Male, 24, IceCream_01 (1), -51, 4.48, -4.11, -51, 4.298716, -4.248141, 0.2279182, 8.25, 3.7748605, -4.4751395, Case01 (1), -1.78, 0.086, 5.94, -1.780002, 0.4309951, 4.869493, 1.124725, 1.73, 3.3903637, 1.6603637, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.34763, 2.815169, 3.323678, 4.97, 4.7829601, -0.1870399
pilot1, Male, 25, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 0.6085435, -1.851419, 1.135908, 4.97, 3.7425663, -1.2274337, Camera_01 (1), -51, 3.02, 5.94, -51, 2.612139, -2.23186, 8.182032, 8.25, 7.599584, -0.650416000000001, Book (1), -1.78, 2.25, 3.09, -1.780002, 2.675527, 4.730003, 1.694309, 1.73, 1.5185641, -0.2114359
pilot1, Male, 26, Ship (1), -1.78, 4.48, 5.94, -1.780002, 5.199038, 6.315125, 0.8110078, 1.73, 2.9912447, 1.2612447, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 4.374786, -4.222754, 0.1542189, 4.97, 3.7610387, -1.2089613, Alpaca_01 (2), -51, 0.086, 5.94, -51, 3.3096, 2.536202, 4.68801, 8.25, 7.2154025, -1.0345975
pilot1, Male, 27, Sunglasses (1), -51, 0.086, 4.55, -51, 0.950922, 3.360467, 1.470741, 8.25, 4.7210187, -3.5289813, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 3.271532, -4.970943, 2.13858, 1.73, 2.5450639, 0.8150639, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 2.916476, -2.574232, 2.771487, 4.97, 3.5029307, -1.4670693
pilot1, Male, 28, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 4.5016, 5.237227, 1.943138, 4.97, 3.3923126, -1.5776874, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.6375, -1.597809, 3.781847, 8.25, 5.1842537, -3.0657463, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 0.7987428, -3.068798, 1.261786, 1.73, 2.8633629, 1.1333629
pilot1, Male, 29, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 4.362111, 5.123099, 0.5850986, 4.97, 3.2637878, -1.7062122, Camera (1), -1.78, 0.086, -2.86, -1.78, 0.4056348, -3.056116, 0.3750038, 1.73, 3.61445, 1.88445, Bird_01 (1), -51, 3.36, 5.94, -51, 2.548732, 2.63765, 3.400539, 8.25, 4.4475526, -3.8024474
pilot1, Male, 30, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 2.383879, -4.768034, 10.95181, 4.97, 4.1933993, -0.7766007, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 2.459944, -3.614079, 1.69604, 1.73, 5.0554812, 3.3254812, Bag (1), -51, 4.48, -4.11, -51, 2.586778, 1.699255, 6.10997, 8.25, 5.3751866, -2.8748134
pilot1, Male, 
