Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot14, Male, 11, Watergun_02, -51, 3.02, -5.3744, -51, 2.35362, -4.608542, 1.015185, 8.25, 8.5246583, 0.2746583, RugbyBall_01, -1.78, 0.086, 3.09, -1.780002, -0.6118853, 3.379586, 0.7555818, 1.73, 3.0053601, 1.2753601, Sheep_01, -27.05, 2.69, 5.94, -27.05, 2.834512, 4.889031, 1.060858, 4.97, 5.2461707, 0.2761707
pilot14, Male, 12, ToyBlocks_01, -51, 3.02, 5.94, -51, 2.594067, 5.957706, 0.4263005, 8.25, 8.2076016, -0.0423983999999997, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, 2.794443, -3.860467, 2.719913, 4.97, 5.0082094, 0.0382094000000004, Shield_01, -1.78, 4.48, 3.09, -1.780001, 6.320946, 1.830051, 2.230819, 1.73, 1.9678223, 0.2378223
pilot14, Male, 13, Watergun_03, -51, 4.48, 3.09, -51, 3.836367, 1.549536, 1.669518, 8.25, 8.0157272, -0.234272800000001, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 4.557686, 6.959542, 1.022497, 1.73, 1.8393461, 0.1093461, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 2.834512, -5.690515, 1.670936, 4.97, 4.2543636, -0.7156364
pilot14, Male, 14, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, 0.7773812, -3.994047, 1.566752, 4.97, 3.6288554, -1.3411446, Bell_01, -1.78, 4.48, -4.11, -1.78, -0.9458311, -5.570306, 5.618909, 1.73, 1.7440416, 0.0140415999999999, FrenchHorn_01, -51, 0.086, 3.09, -51, 0.002599001, 2.778482, 0.322489, 8.25, 8.6214178, 0.3714178
pilot14, Male, 15, Headphones_01, -1.78, 0.086, -2.86, -1.78, -0.7988927, -4.181069, 1.59005, 1.73, 2.3038211, 0.5738211, Maraca_01, -27.05, 3.36, -5.31, -27.05, 2.139892, -2.738394, 2.84637, 4.97, 4.944618, -0.0253819999999996, Microphone_01, -51, 4.48, 3.09, -51, 7.13582, 4.875702, 3.20033, 8.25, 7.7903141, -0.4596859
pilot14, Male, 16, Phonograph_01, -51, 0.086, 3.09, -51, -0.2111292, 2.79184, 0.4209339, 8.25, 8.9743966, 0.7243966, Radio_01, -1.78, 1.16, -5.31, -1.78, -1.132849, -4.822256, 2.344152, 1.73, 2.7049314, 0.9749314, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 2.059743, -1.990345, 1.074022, 4.97, 5.8238488, 0.8538488
pilot14, Male, 17, Tuba_01, -51, 0.086, -5.41, -51, 0.1361783, -5.703906, 0.2981584, 8.25, 9.4714224, 1.2214224, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, -0.6653147, 8.829669, 2.985743, 1.73, 2.2503189, 0.5203189, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 2.193331, 2.671602, 3.30592, 4.97, 4.9429349, -0.0270650999999997
pilot14, Male, 18, CongaDrum_02, -51, 1.16, 5.94, -51, 2.26012, 2.92542, 3.209043, 8.25, 8.1441194, -0.105880600000001, Casette_01, -27.05, 1.16, -5.31, -27.05, 0.4167163, -2.684962, 2.72824, 4.97, 4.4800426, -0.4899574, Trumpet_01, -1.78, 2.48, -2.86, -1.780001, -0.1710699, 2.217435, 5.727871, 1.73, 1.8543352, 0.1243352
pilot14, Male, 19, Harmonica_01, -51, 3.02, 3.09, -51, 2.781086, 2.29759, 0.8276429, 8.25, 8.4127215, 0.1627215, Gong_01, -27.05, 1.16, -5.31, -27.05, 3.408904, -4.822243, 2.30119, 4.97, 5.7291174, 0.7591174, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 0.1361663, 8.241915, 3.125237, 1.73, 5.5049465, 3.7749465
pilot14, Male, 20, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 0.5636542, -4.154343, 0.479708, 4.97, 4.3032778, -0.6667222, CongaDrum_03, -51, 1.16, -5.31, -51, 2.794446, -6.825984, 2.229264, 8.25, 7.2459493, -1.0040507, Harp_01, -1.78, 4.48, 4.55, -1.780002, 7.76362, 6.131343, 3.644559, 1.73, 1.3908725, -0.3391275
pilot14, Male, 21, Avocado_01 (1), -51, 4.48, 3.09, -51, 5.412624, 2.51132, 1.09757, 8.25, 7.9030043, -0.346995700000001, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 6.441164, -6.331715, 2.211349, 1.73, 2.8308292, 1.1008292, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 2.580706, -3.76696, 2.097469, 4.97, 4.2237402, -0.7462598
pilot14, Male, 22, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, -0.4114821, 4.461576, 0.5052795, 4.97, 4.270356, -0.699644, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 1.632269, -6.825963, 2.29852, 1.73, 2.0300211, 0.3000211, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 1.12468, 3.366238, 2.574004, 8.25, 6.1278166, -2.1221834
pilot14, Male, 23, Starfish (1), -1.78, 2.25, 3.09, -1.780002, 6.922059, 2.644892, 4.693214, 1.73, 0.9748314, -0.7551686, Bucket (1), -51, 4.48, 4.55, -51, 5.025238, 1.482747, 3.115337, 8.25, 8.6367822, 0.386782199999999, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 0.229699, -5.423354, 0.1455844, 4.97, 4.9915047, 0.0215047000000004
pilot14, Male, 24, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 6.868635, 7.814436, 3.036295, 4.97, 4.7837906, -0.1862094, Case01 (1), -1.78, 0.086, 5.94, -1.780002, -1.333217, 10.71315, 4.979677, 1.73, 1.9034521, 0.1734521, IceCream_01 (1), -51, 4.48, -4.11, -51, 5.706501, -5.236372, 1.665239, 8.25, 6.6235823, -1.6264177
pilot14, Male, 25, Book (1), -1.78, 2.25, 3.09, -1.780002, 2.513899, 3.660105, 0.6282219, 1.73, 1.1342011, -0.5957989, Camera_01 (1), -51, 3.02, 5.94, -51, 3.382201, 2.257517, 3.700253, 8.25, 6.7179215, -1.5320785, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 0.510215, -2.858616, 0.4242173, 4.97, 4.2071177, -0.7628823
pilot14, Male, 26, Football_01 (1), -27.05, 4.48, -4.11, -27.05, -0.2378345, -4.501651, 4.734063, 4.97, 3.6481306, -1.3218694, Ship (1), -1.78, 4.48, 5.94, -1.780002, 7.536532, 10.00518, 5.086066, 1.73, 1.0397585, -0.6902415, Alpaca_01 (2), -51, 0.086, 5.94, -51, 0.6838633, 4.715405, 1.362745, 8.25, 6.9114353, -1.3385647
pilot14, Male, 27, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 0.04266763, -4.688676, 1.278466, 1.73, 1.7893264, 0.0593264, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, -0.09089661, 2.391083, 8.43892, 4.97, 4.4303635, -0.5396365, Sunglasses (1), -51, 0.086, 4.55, -51, -0.2378492, 4.461602, 0.3356972, 8.25, 6.2228046, -2.0271954
pilot14, Male, 28, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, -0.3580778, -3.446378, 0.7984984, 1.73, 1.95019, 0.22019, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 3.54249, -3.08572, 2.231753, 8.25, 3.9200673, -4.3299327, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 3.916507, 3.352859, 2.863148, 4.97, 4.6857787, -0.2842213
pilot14, Male, 29, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 4.477549, 4.394785, 0.1552346, 4.97, 4.8316823, -0.1383177, Bird_01 (1), -51, 3.36, 5.94, -51, 6.294257, 6.719119, 3.035933, 8.25, 6.3514959, -1.8985041, Camera (1), -1.78, 0.086, -2.86, -1.78, -0.2244992, -3.205933, 0.4648432, 1.73, 1.4084772, -0.3215228
pilot14, Male, 30, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 7.242655, -7.988114, 5.463989, 1.73, 1.6480856, -0.0819144000000001, Bag (1), -51, 4.48, -4.11, -51, 4.010026, -2.858632, 1.336711, 8.25, 8.6725227, 0.4225227, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 2.28683, 6.425203, 2.25368, 4.97, 5.2320321, 0.2620321
pilot14, Male, 
