Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot15, Female, 12, Shield_01, -1.78, 4.48, 3.09, -1.78, 4.139683, -3.137934, 6.237225, 1.73, 3.4390446, 1.7090446, ToyBlocks_01, -51, 3.02, 5.94, -51, 2.312548, 1.390227, 4.604446, 8.25, 8.3003131, 0.0503131000000003, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, 1.293057, 2.661277, 6.878022, 4.97, 4.311068, -0.658932
pilot15, Female, 13, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 2.511149, -1.681506, 4.207561, 4.97, 5.0591249, 0.0891248999999998, Watergun_03, -51, 4.48, 3.09, -51, 2.749476, 1.191623, 2.568764, 8.25, 11.0452574, 2.7952574, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 4.58985, 3.919105, 2.023878, 1.73, 3.215084, 1.485084
pilot15, Female, 14, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, 1.796177, -1.760946, 4.020873, 4.97, 6.7348288, 1.7648288, FrenchHorn_01, -51, 0.086, 3.09, -51, 1.994778, 0.8870968, 2.914827, 8.25, 8.7677399, 0.5177399, Bell_01, -1.78, 4.48, -4.11, -1.78, 1.200351, -3.151174, 3.416935, 1.73, 3.2495216, 1.5195216
pilot15, Female, 15, Headphones_01, -1.78, 0.086, -2.86, -1.78, 1.293037, -2.661287, 1.223284, 1.73, 3.8861327, 2.1561327, Microphone_01, -51, 4.48, 3.09, -51, 2.312548, 1.827155, 2.508511, 8.25, 9.0357611, 0.7857611, Maraca_01, -27.05, 3.36, -5.31, -27.05, 4.192658, -3.084965, 2.375731, 4.97, 5.6059887, 0.6359887
pilot15, Female, 16, Radio_01, -1.78, 1.16, -5.31, -1.78, 0.922304, -3.680783, 1.646465, 1.73, 2.8353775, 1.1053775, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 2.286066, -2.806921, 0.4074062, 4.97, 5.281989, 0.311989, Phonograph_01, -51, 0.086, 3.09, -51, 1.941824, 1.231343, 2.626535, 8.25, 9.8411006, 1.5911006
pilot15, Female, 17, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, 0.8825811, 4.554637, 1.598053, 1.73, 2.6581071, 0.9281071, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 1.888863, 0.966533, 5.037578, 4.97, 10.7887512, 5.8187512, Tuba_01, -51, 0.086, -5.41, -51, 1.42545, -2.542132, 3.165247, 8.25, 4.7941515, -3.4558485
pilot15, Female, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 1.266576, -3.363009, 1.949905, 4.97, 3.3412367, -1.6287633, Trumpet_01, -1.78, 2.48, -2.86, -1.780001, 1.888844, 1.443184, 4.3436, 1.73, 7.2038941, 5.4738941, CongaDrum_02, -51, 1.16, 5.94, -51, 1.994778, -1.112183, 7.101418, 8.25, 9.0483372, 0.798337199999999
pilot15, Female, 19, Gong_01, -27.05, 1.16, -5.31, -27.05, 2.02126, -2.224354, 3.203589, 4.97, 5.0607966, 0.0907966, Harmonica_01, -51, 3.02, 3.09, -51, 2.868644, 1.376987, 1.719687, 8.25, 8.4003988, 0.1503988, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 0.9620261, 4.461955, 1.960483, 1.73, 3.1699914, 1.4399914
pilot15, Female, 20, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 1.650538, -1.946309, 2.670082, 4.97, 5.2258109, 0.2558109, Harp_01, -1.78, 4.48, 4.55, -1.780002, 3.557107, 3.733743, 1.232074, 1.73, 2.5254533, 0.7954533, CongaDrum_03, -51, 1.16, -5.31, -51, 1.981537, -1.165144, 4.225488, 8.25, 8.6999757, 0.4499757
pilot15, Female, 21, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 3.901358, -2.820169, 2.556185, 1.73, 3.3160904, 1.5860904, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 2.259585, -1.760946, 3.71549, 4.97, 6.7019454, 1.7319454, Avocado_01 (1), -51, 4.48, 3.09, -51, 2.908357, 1.072461, 2.557445, 8.25, 9.5054363, 1.2554363
pilot15, Female, 22, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 1.981537, 0.9797787, 5.027794, 8.25, 8.6772473, 0.427247299999999, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 3.954321, -3.005533, 2.379871, 1.73, 3.3409794, 1.6109794, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 1.955066, 1.350499, 3.705431, 4.97, 5.8870107, 0.9170107
pilot15, Female, 23, Bucket (1), -51, 4.48, 4.55, -51, 2.815681, 1.125421, 3.807585, 8.25, 9.9183764, 1.6683764, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 2.418464, -1.694746, 4.378276, 4.97, 6.5229069, 1.5529069, Starfish (1), -1.78, 2.25, 3.09, -1.780002, 2.405215, 3.376257, 0.3256299, 1.73, 3.1180032, 1.3880032
pilot15, Female, 24, IceCream_01 (1), -51, 4.48, -4.11, -51, 2.96132, -1.165144, 3.313392, 8.25, 9.0133124, 0.7633124, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.385001, -1.827148, 7.843953, 4.97, 6.7232866, 1.7532866, Case01 (1), -1.78, 0.086, 5.94, -1.780002, 2.193372, 2.634804, 3.919864, 1.73, 3.3831651, 1.6531651
pilot15, Female, 25, Camera_01 (1), -51, 3.02, 5.94, -51, 1.941824, 0.8473766, 5.205505, 8.25, 7.774147, -0.475853000000001, Book (1), -1.78, 2.25, 3.09, -1.780001, 2.219844, 2.330278, 0.7603205, 1.73, 4.3656094, 2.6356094, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 1.743224, -1.032736, 2.466837, 4.97, 5.9534367, 0.9834367
pilot15, Female, 26, Ship (1), -1.78, 4.48, 5.94, -1.780002, 4.960574, 4.713519, 1.317273, 1.73, 1.7863229, 0.0563228999999998, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 3.87489, -2.661279, 1.570016, 4.97, 3.4050712, -1.5649288, Alpaca_01 (2), -51, 0.086, 5.94, -51, 1.902101, 1.443189, 4.849695, 8.25, 9.7611347, 1.5111347
pilot15, Female, 27, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 2.18015, -2.462677, 3.082093, 4.97, 6.2427238, 1.2727238, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 1.02823, -3.746984, 1.56856, 1.73, 2.6352024, 0.9052024, Sunglasses (1), -51, 0.086, 4.55, -51, 1.88886, 0.8870968, 4.082544, 8.25, 7.6622928, -0.587707200000001
pilot15, Female, 28, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 2.868644, -1.390229, 3.950447, 8.25, 8.3211558, 0.0711557999999997, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 1.968307, 1.800665, 4.201778, 4.97, 5.863427, 0.893427, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 0.9090632, -4.289834, 0.8424803, 1.73, 2.1576902, 0.4276902
pilot15, Female, 29, Camera (1), -1.78, 0.086, -2.86, -1.78, 1.213592, -3.601342, 1.349464, 1.73, 2.1097533, 0.3797533, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 3.636566, 2.568596, 2.15345, 4.97, 5.5507603, 0.5807603, Bird_01 (1), -51, 3.36, 5.94, -51, 2.471428, 1.165143, 4.856833, 8.25, 12.1069689, 3.8569689
pilot15, Female, 30, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 1.134147, -3.667543, 2.123437, 1.73, 2.3012614, 0.5712614, Bag (1), -51, 4.48, -4.11, -51, 2.895116, 1.112181, 5.457384, 8.25, 9.2698816, 1.0198816, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 2.299307, -3.005525, 9.215266, 4.97, 5.1590812, 0.1890812
pilot15, Female, 
