Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot8, Male,11, Sheep_01,-27.05,2.69,5.94,-27.05,2.87844,2.713721,3.231778,4.97,3.5659573,-1.4040427, Watergun_02,-51,3.02,-5.3744,-51,2.079539,-1.179336,4.29919,8.25,6.1585153,-2.0914847, RugbyBall_01,-1.78,0.086,3.09,-1.780002,1.141129,2.789813,1.097001,1.73,3.9035789,2.1735789
pilot8, Male,12, Shield_01,-1.78,4.48,3.09,-1.780002,4.983465,3.461905,0.6259317,1.73,2.5750046,0.8450046, ToyBlocks_01,-51,3.02,5.94,-51,1.407439,-1.826067,7.931718,8.25,3.2146182,-5.0353818, TeddyBear_01,-27.05,0.086,-4.11,-27.05,2.257075,1.407584,5.929359,4.97,6.8468714,1.8768714
pilot8, Male,13, ToyStacker_01,-1.78,4.48,5.94,-1.780002,4.171878,3.880378,2.082542,1.73,3.2789815,1.5489815, ToyTrumpet_01,-27.05,4.48,-5.4,-27.05,3.766097,-2.81517,2.681605,4.97,4.9112913,-0.0587087, Watergun_03,-51,4.48,3.09,-51,2.91648,0.8369461,2.742416,8.25,6.6708963,-1.5791037
pilot8, Male,14, CongaDrum_01,-27.05,0.086,-5.4,-27.05,1.204547,-2.498147,3.109968,4.97,4.0303627,-0.9396373, Bell_01,-1.78,4.48,-4.11,-1.78,0.570485,-4.007189,3.910866,1.73,2.3373025,0.6073025, FrenchHorn_01,-51,0.086,3.09,-51,1.813234,0.9891173,2.719751,8.25,5.6797307,-2.5702693
pilot8, Male,15, Headphones_01,-1.78,0.086,-2.86,-1.780001,2.104882,1.05252,4.402692,1.73,7.2796855,5.5496855, Microphone_01,-51,4.48,3.09,-51,2.193668,1.445634,2.816248,8.25,6.4463643,-1.8036357, Maraca_01,-27.05,3.36,-5.31,-27.05,2.219029,-2.066994,3.437863,4.97,3.8695785,-1.1004215
pilot8, Male,16, PanFlute_01,-27.05,2.69,-2.86,-27.05,1.990772,-1.749971,1.3119,4.97,5.5354375,0.5654375, Phonograph_01,-51,0.086,3.09,-51,1.838595,0.9383941,2.775067,8.25,7.3909974,-0.8590026, Radio_01,-1.78,1.16,-5.31,-1.78,1.014315,-2.929307,2.385147,1.73,2.8142111,1.0842111
pilot8, Male,17, Tuba_01,-51,0.086,-5.41,-51,1.787873,-1.749982,4.036348,8.25,5.3420701,-2.9079299, Tambourine_01,-27.05,2.69,5.94,-27.05,2.016133,2.485463,3.519648,4.97,4.8164521,-0.1535479, SingleDrum_01,-1.78,0.086,5.94,-1.780002,1.052361,2.815176,3.270838,1.73,2.4133821,0.6833821
pilot8, Male,18, Trumpet_01,-1.78,2.48,-2.86,-1.78,2.066836,-3.081478,0.4687828,1.73,2.9594909,1.2294909, CongaDrum_02,-51,1.16,5.94,-51,2.054178,1.724617,4.309178,8.25,5.4209368,-2.8290632, Casette_01,-27.05,1.16,-5.31,-27.05,1.470851,-1.800695,3.523046,4.97,3.5347295,-1.4352705
pilot8, Male,19, DoubleBass_01,-1.78,2.25,5.94,-1.780002,1.787857,3.601396,2.38383,1.73,3.3436506,1.6136506, Harmonica_01,-51,3.02,3.09,-51,2.193668,1.0018,2.245753,8.25,7.4241694,-0.8258306, Gong_01,-27.05,1.16,-5.31,-27.05,1.990772,-1.8641,3.544631,4.97,4.7675146,-0.2024854
pilot8, Male,20, Saxophone_01,-27.05,0.086,-4.11,-27.05,1.432805,-1.952866,2.543051,4.97,3.7111626,-1.2588374, CongaDrum_03,-51,1.16,-5.31,-51,1.863956,-0.824267,4.540634,8.25,7.2151248,-1.0348752, Harp_01,-1.78,4.48,4.55,-1.780002,5.604832,4.438341,1.13036,1.73,2.8129611,1.0829611
pilot8, Male,21, Avocado_01 (1),-51,4.48,3.09,-51,2.738953,1.635849,2.268435,8.25,5.631301,-2.618699, IceCream02 (1),-27.05,1.16,-5.31,-27.05,1.673747,-2.054313,3.295972,4.97,3.663535,-1.306465, RacoonPlush_01 (1),-1.78,4.48,-5.31,-1.78,3.055949,-4.6666,1.562653,1.73,2.5575381,0.8275381
pilot8, Male,22, BalloonFlower_01 (1),-51,1.16,5.94,-51,2.066854,2.295262,3.755862,8.25,4.0467518,-4.2032482, BalloonDog_01 (1),-27.05,0.086,4.55,-27.05,1.318676,5.3894,1.491335,4.97,3.0379691,-1.9320309, Binocular_01 (1),-1.78,3.36,-5.31,-1.78,0.3675883,-4.412981,3.123967,1.73,1.6151677,-0.1148323
pilot8, Male,23, Starfish (1),-1.78,2.25,3.09,-1.780001,1.331341,1.800697,1.58311,1.73,2.8142001,1.0842001, Panda_01 (1),-27.05,0.086,-5.4,-27.05,1.623025,-1.737291,3.972139,4.97,5.5665444,0.5965444, Bucket (1),-51,4.48,4.55,-51,2.510695,0.9257132,4.124757,8.25,11.4873101,3.2373101
pilot8, Male,24, Case01 (1),-1.78,0.086,5.94,-1.780002,1.318655,3.27169,2.939272,1.73,2.6068254,0.8768254, IceCream_01 (1),-51,4.48,-4.11,-51,1.699104,-1.876791,3.566596,8.25,4.3671587,-3.8828413, BadmintonBall (1),-27.05,4.48,5.94,-27.05,2.891115,1.331498,4.874715,4.97,6.1726978,1.2026978
pilot8, Male,25, Watermelon (1),-27.05,0.086,-2.86,-27.05,1.572304,-1.128605,2.281847,4.97,3.4548643,-1.5151357, Book (1),-1.78,2.25,3.09,-1.780001,1.30598,2.295255,1.234015,1.73,3.1984064,1.4684064, Camera_01 (1),-51,3.02,5.94,-51,2.219029,0.9891173,5.015256,8.25,6.7685185,-1.4814815
pilot8, Male,26, Ship (1),-1.78,4.48,5.94,-1.780002,4.146517,2.853219,3.104743,1.73,4.0962041,2.3662041, Football_01 (1),-27.05,4.48,-4.11,-27.05,3.588572,-1.940185,2.345792,4.97,4.3994847,-0.5705153, Alpaca_01 (2),-51,0.086,5.94,-51,1.838595,1.230057,5.02545,8.25,6.5105429,-1.7394571
pilot8, Male,27, CoconutOpen (1),-1.78,1.16,-5.31,-1.780001,1.141129,-2.498154,2.81191,1.73,2.4157176,0.6857176, PiggyBank_01 (1),-27.05,3.36,-5.31,-27.05,1.508897,-1.813376,3.956383,4.97,4.1100556,-0.8599444, Sunglasses (1),-51,0.086,4.55,-51,1.838595,0.9510749,4.00298,8.25,7.1202951,-1.1297049
pilot8, Male,28, Controller_01 (1),-1.78,0.086,-4.11,-1.780001,1.255258,-2.548877,1.950454,1.73,2.8156416,1.0856416, Ship_01 (1),-27.05,2.69,5.94,-27.05,2.396565,2.257207,3.694465,4.97,5.2143236,0.2443236, WoodenClock_01 (1),-51,3.36,-5.31,-51,2.523371,-1.077888,4.314014,8.25,7.3262766,-0.9237234
pilot8, Male,29, WateringCan_01 (1),-27.05,4.48,4.55,-27.05,4.019725,1.737287,2.850124,4.97,3.8875967,-1.0824033, Camera (1),-1.78,0.086,-2.86,-1.78,1.00164,-3.018073,0.9291842,1.73,3.2296354,1.4996354, Bird_01 (1),-51,3.36,5.94,-51,2.688222,1.039842,4.945992,8.25,7.3767789,-0.8732211
pilot8, Male,30, SeaHorse_01 (1),-27.05,0.086,5.94,-27.05,1.572304,1.838735,4.362279,4.97,3.7275048,-1.2424952, Bag (1),-51,4.48,-4.11,-51,3.334961,-1.280784,3.052144,8.25,7.7763762,-0.4736238, Pineapple (1),-1.78,2.48,-5.31,-1.78,0.7733822,-3.309736,2.629373,1.73,3.8058234,2.0758234
pilot8, Male, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
